Date,Open,High,Low,Close,AdjClose,Volume,Split
2025-08-28,967.0,972.2,955.0,957.8,942.22,25438255,train
2025-08-29,954.0,963.3,950.1,951.6,936.12,14823813,train
2025-09-01,949.6,957.45,946.35,950.6,935.13,20178344,train
2025-09-02,951.0,954.8,944.0,944.5,929.13,14196320,train
2025-09-03,945.0,956.3,940.0,954.45,938.92,16083481,train
2025-09-04,960.2,965.7,956.25,961.25,945.61,17597657,train
2025-09-05,967.5,967.5,954.05,963.4,947.73,11602111,train
2025-09-08,969.0,973.15,960.45,966.0,950.28,11711307,train
2025-09-09,974.0,974.4,962.7,965.15,949.45,13985539,train
2025-09-10,973.9,973.9,961.7,965.9,950.18,18091100,train
2025-09-11,960.3,969.25,959.9,967.8,952.05,15113633,train
2025-09-12,969.9,970.75,962.25,967.3,951.56,14363519,train
2025-09-15,969.6,972.35,965.0,967.05,951.32,14486377,train
2025-09-16,961.2,969.35,961.2,966.85,951.12,18661794,train
2025-09-17,965.15,974.4,964.35,966.5,950.77,17361476,train
2025-09-18,973.3,979.65,969.25,976.9,961.01,17791598,train
2025-09-19,974.9,976.7,962.1,966.9,951.17,31243267,train
2025-09-22,964.0,971.2,961.95,964.2,948.51,10854415,train
2025-09-23,967.0,968.2,955.5,957.2,941.63,21022298,train
2025-09-24,952.2,956.45,943.0,951.05,935.58,15117220,train
2025-09-25,952.5,958.0,947.4,949.85,934.4,31413279,train
2025-09-26,945.1,951.45,941.3,945.05,929.67,14874656,train
2025-09-29,946.05,956.8,939.1,950.3,934.84,32398179,train
2025-09-30,958.05,960.0,946.3,951.0,935.53,28296687,train
2025-10-01,952.7,969.6,946.0,965.25,949.55,25350832,train
2025-10-03,952.0,966.75,952.0,965.15,949.45,26658296,train
2025-10-06,971.9,977.4,962.0,973.45,957.61,18542683,train
2025-10-07,974.0,989.85,971.0,982.5,966.51,25535736,train
2025-10-08,976.0,985.9,974.55,978.7,962.78,15939710,train
2025-10-09,974.5,979.0,970.15,977.1,961.2,15370950,train
2025-10-10,979.0,986.2,978.1,980.9,964.94,13757080,train
2025-10-13,974.3,981.0,972.0,977.0,961.1,18634254,train
2025-10-14,970.0,980.45,967.0,977.15,961.25,22934382,train
2025-10-15,975.0,984.9,973.35,978.25,962.33,23310447,train
2025-10-16,982.65,996.6,981.5,994.35,978.17,22936566,train
2025-10-17,993.95,1009.0,986.0,1002.55,986.24,25210511,train
2025-10-20,997.0,1020.0,997.0,1002.95,986.63,22195202,train
2025-10-21,1006.0,1010.0,1004.0,1007.7,991.3,3471600,train
2025-10-23,1016.0,1020.5,1006.0,1008.8,992.39,43526526,train
2025-10-24,1011.0,1011.95,991.3,994.75,978.57,17707768,train
2025-10-27,996.5,1009.05,996.2,1002.95,986.63,15700796,train
2025-10-28,997.65,1008.0,995.0,1003.55,987.22,33904289,train
2025-10-29,1004.9,1012.5,1000.0,1007.85,991.45,17769445,train
2025-10-30,1000.0,1009.5,997.1,998.15,981.91,19962917,train
2025-10-31,994.0,1004.45,981.15,987.3,971.24,23221330,train
2025-11-03,985.0,994.55,983.3,992.65,976.5,16607180,train
2025-11-04,987.0,997.0,983.7,985.25,969.22,20024544,train
2025-11-06,981.0,991.05,974.0,984.65,968.63,22279516,train
2025-11-07,980.0,984.9,974.75,982.3,966.32,15004568,train
2025-11-10,982.3,990.95,980.2,984.5,968.48,15988262,train
2025-11-11,983.5,993.5,978.0,991.7,975.56,10200530,train
2025-11-12,998.8,999.0,987.7,989.5,973.4,13137263,train
2025-11-13,984.0,990.1,982.6,986.65,970.6,14124839,train
2025-11-14,976.05,991.65,976.05,989.6,973.5,21386965,train
2025-11-17,991.25,997.95,985.6,996.55,980.34,18396408,train
2025-11-18,997.65,999.0,990.0,992.45,976.3,20002640,train
2025-11-19,990.0,996.55,984.0,994.6,978.42,19813847,train
2025-11-20,995.3,1011.6,992.45,1008.85,992.44,19850865,train
2025-11-21,1003.1,1008.3,996.55,998.05,981.81,17499897,train
2025-11-24,1000.0,1011.45,993.6,999.15,982.89,32204053,train
2025-11-25,1004.0,1006.1,988.4,989.8,973.7,24989383,train
2025-11-26,981.3,1006.95,981.3,1003.9,987.57,19494356,train
2025-11-27,1002.1,1016.8,1001.0,1009.5,993.08,25536848,train
2025-11-28,1007.0,1012.05,1004.2,1007.6,991.21,15988807,train
2025-12-01,1017.5,1017.5,999.3,1002.1,985.8,16746566,train
2025-12-02,988.0,994.4,985.0,989.8,973.7,27316662,train
2025-12-03,986.0,1002.3,986.0,1000.5,984.22,15448777,train
2025-12-04,1000.0,1004.7,993.0,997.2,980.98,14528169,train
2025-12-05,992.0,1008.0,990.2,1003.3,986.98,12843366,train
2025-12-08,1000.0,1006.5,997.5,1003.1,986.78,12901022,train
2025-12-09,994.9,1002.8,994.0,997.1,980.88,15294322,train
2025-12-10,997.5,998.5,985.3,989.8,973.7,15322830,train
2025-12-11,990.0,1002.7,988.5,1000.3,984.02,11844809,train
2025-12-12,1003.0,1004.7,998.2,1001.5,985.21,11988618,train
2025-12-15,992.0,1001.8,992.0,996.1,979.89,9790060,train
2025-12-16,990.1,998.7,990.1,994.3,978.12,20049088,train
2025-12-17,996.0,996.0,980.8,984.0,967.99,19080922,train
2025-12-18,973.3,987.4,973.3,979.7,963.76,14912404,train
2025-12-19,987.0,988.0,978.7,985.5,969.47,25952384,train
2025-12-22,988.0,992.9,983.9,987.7,971.63,13540411,train
2025-12-23,990.5,998.9,987.7,996.6,980.38,17927849,train
2025-12-24,993.0,999.4,993.0,997.2,980.98,13699996,train
2025-12-26,996.0,997.2,987.7,992.1,975.96,9360853,train
